master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT4G14770	AT1G44830	3.77004472661591e-06	1.19435016939192e-05	13.3389765294344	AT1G06640,AT1G31710,AT2G39220,AT3G02250,AT5G01840,AT5G19110
AT4G14770	AT5G25190	0.00804704711573716	0.015102514966028	4.98856032808116	AT2G39220,AT3G52870,AT5G01840,AT5G19110
AT4G14770	AT2G22430	1.26712175415981e-05	3.8303833179182e-05	4.89095806079261	AT1G17190,AT1G31710,AT1G49430,AT1G58270,AT2G01830,AT2G14750,AT2G38760,AT2G39220,AT3G01810,AT5G01840,AT5G52320
AT4G14770	AT2G43060	0.0195569401176855	0.0329555246238445	51.1327433628319	AT1G49430
AT4G04890	AT3G60490	6.94535769852061e-06	2.13206329349935e-05	9.41918956683745	AT1G58270,AT2G37040,AT2G46650,AT4G22570,AT4G29690,AT4G31800,AT5G08640
AT4G04890	AT2G18550	0.0109300196586611	0.0197638711636064	6.39159292035398	AT1G58270,AT4G22570,AT5G53760
AT4G04890	AT4G31800	5.04661911130072e-09	2.66461489076678e-08	9.02342529932327	AT1G01120,AT1G58270,AT1G74210,AT2G14750,AT2G37040,AT2G46650,AT3G06020,AT4G22570,AT4G29690,AT5G08640,AT5G19260,AT5G53760
AT4G04890	AT4G36740	3.4256054853309e-07	1.31702890503984e-06	7.98949115044248	AT1G01120,AT1G58270,AT2G37040,AT2G46650,AT3G06020,AT4G22570,AT4G29690,AT4G31800,AT5G19260,AT5G53760
AT4G04890	AT5G66700	8.11769264031283e-05	0.000204751992711075	8.07359105728924	AT1G01120,AT1G58270,AT2G37040,AT3G06020,AT4G22570,AT5G53760
AT2G36270	AT5G66700	1.81518901076322e-05	5.28540329604585e-05	5.21762687375835	AT1G01120,AT1G58270,AT1G59970,AT2G01910,AT2G38760,AT3G18170,AT4G30530,AT4G34160,AT4G39940,AT5G55180
AT2G36270	AT3G60490	1.70001791624857e-11	1.10361818825317e-10	8.79703111618613	AT1G11840,AT1G58270,AT1G59970,AT1G74000,AT2G28250,AT2G37260,AT2G38760,AT2G39220,AT3G09540,AT3G18170,AT4G29740,AT4G30530,AT4G34160,AT5G08640,AT5G13930,AT5G55180
AT2G36270	AT2G18550	0.0196839226378192	0.0330289549346458	3.19579646017699	AT1G58270,AT2G01910,AT2G37260,AT3G18170,AT4G30530
AT2G36270	AT2G01570	1	1	0	
AT2G36270	AT4G36740	2.61372737632147e-06	8.48390197560084e-06	4.4188790560472	AT1G01120,AT1G58270,AT1G59970,AT2G01910,AT2G37260,AT2G38760,AT2G39220,AT3G18170,AT4G30530,AT4G34160,AT4G39940,AT5G13930,AT5G48850,AT5G55180
AT2G36270	AT1G01720	6.78839473662707e-05	0.000175699628477407	4.48532836516069	AT1G01120,AT1G58270,AT1G69610,AT2G39220,AT3G09540,AT3G18170,AT4G30530,AT4G39940,AT5G13930,AT5G55180
AT2G36270	AT1G22640	0.00256725654484806	0.00529940646894341	6.81769911504425	AT1G74000,AT2G38760,AT4G30530,AT5G55180
